brand,model_name,subcategory,Product Model,Camera Type,Resolutions,Color / Monochrome,Effective Pixels,Frame Rate,Interface,Protocol,Power Supply,Power Consumptions,Operational Temperature,Storage Temperature,Image Sensor,Shutter Type,Optical Size,Cell Size,Dimensions,Weight,Lens Mount,Optical Filter,Interface Connector,Power / Signal Connector,Scanning Mode,Operational Mode,Image Pixel Format,Exposure Time,Analog Gain,Digital Gain,Gamma,Binning,Decimation,Image Flip,Defective Pixel Correction,Save User Settings,White Balance,FFC (Flat Filed Correction) Function,Auto Control Function,Chunk Function,Event Function,PTP Function (IEEE1588),Line Rate
Sentech,stc-rcs502gv2ca,GVIF Cameras,STC-RCS502GV2CA,Area Camera,5MP,Color,"2,448 (H) x 2,048 (V)",68.7 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +50 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,23 (W) x 23 (H) x 24.5 (D) mm,Approximately 25 g,S Mount,IR cut filter on it,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12 BayerRG8 Packed / BayerRG12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),Auto exposure / Auto gain,Support,Auto exposure / Auto gain / Auto white balance,,,,
Sentech,stc-rbs502gv2cb,GVIF Cameras,STC-RBS502GV2CB,Area Camera,5MP,Monochrome,"2,448 (H) x 2,048 (V)",68.7 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +50 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,23 (W) x 23 (H) x 38.9 (D) mm,Approximately 35 g,Liquid lens integrated,No optical filter,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,x2 horizontal and vertical simultaneously / Off,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),,Support,Auto exposure / Auto gain,,,,
Sentech,stc-rcs502gv2cb,GVIF Cameras,STC-RCS502GV2CB,Area Camera,5MP,Color,"2,448 (H) x 2,048 (V)",68.7 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +50 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,23 (W) x 23 (H) x 38.9 (D) mm,Approximately 35 g,Liquid lens integrated,IR cut filter on it,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),Auto exposure / Auto gain,Support,Auto exposure / Auto gain / Auto white balance,,,,
Sentech,stc-rbs502gv2ca-w,GVIF Cameras,STC-RBS502GV2CA-W,Area Camera,5MP,Monochrome,"2,448 (H) x 2,048 (V)",68.7 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +55 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,28 (W) x 28 (H) x 35.65 (D) mm (IP67),Approximately 45 g,S Mount,No optical filter,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,x2 horizontal and vertical simultaneously / Off,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),,Support,Auto exposure / Auto gain,,,,
Sentech,stc-rcs502gv2ca-w,GVIF Cameras,STC-RCS502GV2CA-W,Area Camera,5MP,Color,"2,448 (H) x 2,048 (V)",68.7 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +55 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,28 (W) x 28 (H) x 35.65 (D) mm (IP67),Approximately 45 g,S Mount,IR cut filter on it,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),Auto exposure / Auto gain,Support,Auto exposure / Auto gain / Auto white balance,,,,
Sentech,stc-rbs502gv2cb-w,GVIF Cameras,STC-RBS502GV2CB-W,Area Camera,5MP,Monochrome,"2,448 (H) x 2,048 (V)",68.7 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +55 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,23 (W) x 23 (H) x 41.2 (D) mm (IP67),Approximately 56 g,Liquid lens integrated,No optical filter,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,x2 horizontal and vertical simultaneously / Off,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),,Support,Auto exposure / Auto gain,,,,
Sentech,stc-rcs502gv2cb-w,GVIF Cameras,STC-RCS502GV2CB-W,Area Camera,5MP,Color,"2,448 (H) x 2,048 (V)",68.7 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +55 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,23 (W) x 23 (H) x 41.2 (D) mm (IP67),Approximately 56 g,Liquid lens integrated,IR cut filter on it,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),Auto exposure / Auto gain,Support,Auto exposure / Auto gain / Auto white balance,,,,
Sentech,stc-rbs502gv2cf,GVIF Cameras,STC-RBS502GV2CF,Area Camera,5MP,Monochrome,"2,448 (H) x 2,048 (V)",47.7 fps,GVIF2 (with GVIF frame grabber board),GVIF2,Power over GVIF (+12V),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +66 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,23 (W) x 23 (H) x 29.8 (D) mm,Approximately 33 g,S Mount,No optical filter,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,x2 horizontal and vertical simultaneously / Off,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),,Support,Auto exposure / Auto gain,,,,
Sentech,stc-rcs502gv2cf,GVIF Cameras,STC-RCS502GV2CF,Area Camera,5MP,Color,"2,448 (H) x 2,048 (V)",47.7 fps,GVIF2 (with GVIF frame grabber board),GVIF2,Power over GVIF (+12V),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +66 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,23 (W) x 23 (H) x 29.8 (D) mm,Approximately 33 g,S Mount,IR cut filter on it,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),Auto exposure / Auto gain,Support,Auto exposure / Auto gain / Auto white balance,,,,
Sentech,stc-rbs502gv2cg,GVIF Cameras,STC-RBS502GV2CG,Area Camera,5MP,Monochrome,"2,448 (H) x 2,048 (V)",47.7 fps,GVIF2 (with GVIF frame grabber board),GVIF2,Power over GVIF (+12V),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +66 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,23 (W) x 23 (H) x 38.9 (D) mm,Approximately 38 g,Liquid lens integrated,IR cut filter on it,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,x2 horizontal and vertical simultaneously / Off,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),,Support,Auto exposure / Auto gain,,,,
Sentech,stc-rcs502gv2cg,GVIF Cameras,STC-RCS502GV2CG,Area Camera,5MP,Color,"2,448 (H) x 2,048 (V)",47.7 fps,GVIF2 (with GVIF frame grabber board),GVIF2,Power over GVIF (+12V),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +66 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,23 (W) x 23 (H) x 38.9 (D) mm,Approximately 38 g,Liquid lens integrated,IR cut filter on it,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),Auto exposure / Auto gain,Support,Auto exposure / Auto gain / Auto white balance,,,,
Sentech,stc-rbs502gv2cf-w,GVIF Cameras,STC-RBS502GV2CF-W,Area Camera,5MP,Monochrome,"2,448 (H) x 2,048 (V)",47.7 fps,GVIF2 (with GVIF frame grabber board),GVIF2,Power over GVIF (+12V),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +65 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,28 (W) x 28 (H) x 40.8 (D) mm (IP67),Approximately 58 g,S Mount,No optical filter,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,x2 horizontal and vertical simultaneously / Off,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),,Support,Auto exposure / Auto gain,,,,
Sentech,stc-rcs502gv2cf-w,GVIF Cameras,STC-RCS502GV2CF-W,Area Camera,5MP,Color,"2,448 (H) x 2,048 (V)",47.7 fps,GVIF2 (with GVIF frame grabber board),GVIF2,Power over GVIF (+12V),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +65 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,28 (W) x 28 (H) x 40.8 (D) mm (IP67),Approximately 58 g,S Mount,IR cut filter on it,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),Auto exposure / Auto gain,Support,Auto exposure / Auto gain / Auto white balance,,,,
Sentech,stc-rbs502gv2cg-w,GVIF Cameras,STC-RBS502GV2CG-W,Area Camera,5MP,Monochrome,"2,448 (H) x 2,048 (V)",47.7 fps,GVIF2 (with GVIF frame grabber board),GVIF2,Power over GVIF (+12V),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +65 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,28 (W) x 28 (H) x 41.2 (D) mm (IP67),Approximately 58 g,Liquid lens integrated,No optical filter,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,x2 horizontal and vertical simultaneously / Off,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),,Support,Auto exposure / Auto gain,,,,
Sentech,stc-rcs502gv2cg-w,GVIF Cameras,STC-RCS502GV2CG-W,Area Camera,5MP,Color,"2,448 (H) x 2,048 (V)",47.7 fps,GVIF2 (with GVIF frame grabber board),GVIF2,Power over GVIF (+12V),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +65 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX568,Global Shutter,"1/1.8""",2.74 (H) x 2.74 (V) µm,28 (W) x 28 (H) x 41.2 (D) mm (IP67),Approximately 58 g,Liquid lens integrated,IR cut filter on it,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),Auto exposure / Auto gain,Support,Auto exposure / Auto gain / Auto white balance,,,,
Sentech,stc-rbs323gv2ca,GVIF Cameras,STC-RBS323GV2CA,Area Camera,3.2MP,Monochrome,"2,048 (H) x 1,536 (V)",101.8 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +50 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX900,Global Shutter,"1/3.1""",2.25 (H) x 2.25 (V) µm,23 (W) x 23 (H) x 24.5 (D) mm,Approximately 25 g,S Mount,No optical filter,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,x2 horizontal and vertical simultaneously / Off,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),,Support,Auto exposure / Auto gain,,,,
Sentech,stc-rcs323gv2ca,GVIF Cameras,STC-RCS323GV2CA,Area Camera,3.2MP,Color,"2,048 (H) x 1,536 (V)",101.8 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +50 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX900,Global Shutter,"1/3.1""",2.25 (H) x 2.25 (V) µm,23 (W) x 23 (H) x 24.5 (D) mm,Approximately 25 g,S Mount,IR cut filter on it,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),Auto exposure / Auto gain,Support,Auto exposure / Auto gain / Auto white balance,,,,
Sentech,stc-rbs323gv2cb,GVIF Cameras,STC-RBS323GV2CB,Area Camera,3.2MP,Monochrome,"2,048 (H) x 1,536 (V)",101.8 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +50 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX900,Global Shutter,"1/3.1""",2.25 (H) x 2.25 (V) µm,23 (W) x 23 (H) x 38.9 (D) mm,Approximately 35 g,Liquid lens integrated,No optical filter,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,x2 horizontal and vertical simultaneously / Off,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),,Support,Auto exposure / Auto gain,,,,
Sentech,stc-rcs323gv2cb,GVIF Cameras,STC-RCS323GV2CB,Area Camera,3.2MP,Color,"2,048 (H) x 1,536 (V)",101.8 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +50 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX900,Global Shutter,"1/3.1""",2.25 (H) x 2.25 (V) µm,23 (W) x 23 (H) x 38.9 (D) mm,Approximately 35 g,Liquid lens integrated,IR cut filter on it,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),Auto exposure / Auto gain,Support,Auto exposure / Auto gain / Auto white balance,,,,
Sentech,stc-rbs323gv2ca-w,GVIF Cameras,STC-RBS323GV2CA-W,Area Camera,3.2MP,Monochrome,"2,048 (H) x 1,536 (V)",101.8 fps,GVIF2 (with USB3 Vision conversion control unit),GVIF2,Power over GVIF (+12V),Less than 3.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +55 deg. C (Housing temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),SONY IMX900,Global Shutter,"1/3.1""",2.25 (H) x 2.25 (V) µm,28 (W) x 28 (H) x 35.65 (D) mm (IP67),Approximately 45 g,S Mount,No optical filter,FAKRA x 1 (Shared power and signal connector),FAKRA x 1 (Shared interface connector),Full scanning / ROI,Edge preset trigger / Free-run,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,20 µseconds to 2 seconds,0 to 42.0 dB,x1 to x7,0.10 to 4.00,x2 horizontal and vertical simultaneously / Off,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 1,024 pixels",Support (Eight settings),,Support,Auto exposure / Auto gain,,,,
