brand,model_name,camera_type,multi_cmos,sensor_name,sensor_brand,sensor_extra,sensor_size_mm,sensor_size_inch,resolution_mp,resolution_w,resolution_h,pixel_size_h,pixel_size_v,shutter,frame_rate,line_rate,spectrum,spectrum_min_nm,spectrum_max_nm,sensor_color,lens_mount,interface,interface_power,pixel_format,sensor_architecture,weight_g,dimension_w,dimension_h,dimension_l
Sentech,fs-b8ku7dclu-m72,line,,DR-2X8K-7,ams OSRAM,,,"Others""",,8192.0,2.0,7.0,7.0,global,,80.0,Mono,,,Mono,M72x0.75,Camera Link,,Mono8 / Mono10 / Mono12,,453,80,100,38.1
Sentech,fs-c4ku7dclu-f,line,,DR-2X4K-7-inver-RGB,ams OSRAM,,,"Others""",,4096.0,2.0,7.0,7.0,global,,80.0,Color,,,Color,F-mount,Camera Link,,BayerGB8 / BayerGB10 / BayerGB12,,250,56,58,65
Sentech,fs-c4ku7dclu-m42,line,,DR-2X4K-7-inver-RGB,ams OSRAM,,,"Others""",,4096.0,2.0,7.0,7.0,global,,80.0,Color,,,Color,M42x1,Camera Link,,BayerGB8 / BayerGB10 / BayerGB12,,156,56,58,26.5
Sentech,fs-c8ku7dclu-m72,line,,DR-2X8K-7-RGB,ams OSRAM,,,"Others""",,8192.0,2.0,7.0,7.0,global,,40.5,Color,,,Color,M72x0.75,Camera Link,,BayerGB8 / BayerGB10 / BayerGB12,,453,80,100,38.1
Sentech,stc-mbs163cxp6,area,,IMX273,Sony,,,"1/2.9""",1.6,1440.0,1080.0,3.45,3.45,global,278.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,52,28,28,40
Sentech,stc-mcs163cxp6,area,,IMX273,Sony,,,"1/2.9""",1.6,1440.0,1080.0,3.45,3.45,global,278.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,52,28,28,40
Sentech,stc-mbs212cxp6,area,,IMX422,Sony,,,"1/1.7""",2.0,1632.0,1240.0,4.5,4.5,global,239.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,52,28,28,40
Sentech,stc-mcs212cxp6,area,,IMX422,Sony,,,"1/1.7""",2.0,1632.0,1240.0,4.5,4.5,global,239.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,52,28,28,40
Sentech,stc-mbs322cxp6,area,,IMX252,Sony,,,"1/1.8""",3.2,2048.0,1536.0,3.45,3.45,global,152.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,52,28,28,40
Sentech,stc-mcs322cxp6,area,,IMX252,Sony,,,"1/1.8""",3.2,2048.0,1536.0,3.45,3.45,global,152.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,52,28,28,40
Sentech,stc-cmb401cxp,area,,CMV4000,ams OSRAM,,,"1""",4.0,2048.0,2048.0,5.5,5.5,global,142.5,,Mono,,,Mono,C-mount,CoaXPress,,Mono8,,124,40,40,41.4
Sentech,stc-cmc401cxp,area,,CMV4000,ams OSRAM,,,"1""",4.0,2048.0,2048.0,5.5,5.5,global,142.5,,Color,,,Color,C-mount,CoaXPress,,BayerGB8,,124,40,40,41.4
Sentech,stc-cmb401cxp-nir,area,,CMV4000,ams OSRAM,,,"1""",4.0,2048.0,2048.0,5.5,5.5,global,142.5,,"Mono, NIR",,,Mono,C-mount,CoaXPress,,Mono8,,124,40,40,41.4
Sentech,stc-mbs502cxp6,area,,IMX547,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,103.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,53,28,28,40
Sentech,stc-mcs502cxp6,area,,IMX547,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,103.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,53,28,28,40
Sentech,stc-mbs510cxp6,area,,IMX250,Sony,,,"2/3""",5.0,2448.0,2048.0,3.45,3.45,global,98.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,52,28,28,40
Sentech,stc-mcs510cxp6,area,,IMX250,Sony,,,"2/3""",5.0,2448.0,2048.0,3.45,3.45,global,98.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,52,28,28,40
Sentech,stc-sbs510cxp62,area,,IMX250,Sony,,,"2/3""",5.0,2448.0,2048.0,3.45,3.45,global,162.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,120,40,40,45.5
Sentech,stc-scs510cxp62,area,,IMX250,Sony,,,"2/3""",5.0,2448.0,2048.0,3.45,3.45,global,162.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,120,40,40,45.5
Sentech,stc-mbs800cxp6,area,,IMX546,Sony,,,"2/3""",8.0,2840.0,2840.0,2.74,2.74,global,66.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,53,28,28,40
Sentech,stc-mcs800cxp6,area,,IMX546,Sony,,,"2/3""",8.0,2840.0,2840.0,2.74,2.74,global,66.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,53,28,28,40
Sentech,stc-cmb120acxp,area,,CMV12000,ams OSRAM,,,"1.76""",12.0,4096.0,3072.0,5.5,5.5,global,186.9,,Mono,,,Mono,M42x1,CoaXPress,,Mono8,,320,68,68,40
Sentech,stc-cmc120acxp,area,,CMV12000,ams OSRAM,,,"1.76""",12.0,4096.0,3072.0,5.5,5.5,global,186.9,,Color,,,Color,M42x1,CoaXPress,,BayerGR8,,320,68,68,40
Sentech,stc-cmb120acxp-t,area,,CMV12000,ams OSRAM,,,"1.76""",12.0,4096.0,3072.0,5.5,5.5,global,186.9,,Mono,,,Mono,M42x1,CoaXPress,,Mono8,,320,68,68,46
Sentech,stc-cmc120acxp-t,area,,CMV12000,ams OSRAM,,,"1.76""",12.0,4096.0,3072.0,5.5,5.5,global,186.9,,Color,,,Color,M42x1,CoaXPress,,BayerGR8,,320,68,68,46
Sentech,stc-cmc120acxp-f,area,,CMV12000,ams OSRAM,,,"1.76""",12.0,4096.0,3072.0,5.5,5.5,global,186.9,,Color,,,Color,F-mount,CoaXPress,,BayerGR8,,395,68,68,76.5
Sentech,stc-cmb120acxp-f,area,,CMV12000,ams OSRAM,,,"1.76""",12.0,4096.0,3072.0,5.5,5.5,global,186.9,,Mono,,,Mono,F-mount,CoaXPress,,Mono8,,395,68,68,76.5
Sentech,stc-cmb120acxp-t-f,area,,CMV12000,ams OSRAM,,,"1.76""",12.0,4096.0,3072.0,5.5,5.5,global,186.9,,Mono,,,Mono,F-mount,CoaXPress,,Mono8,,395,68,68,82.5
Sentech,stc-cmc120acxp-t-f,area,,CMV12000,ams OSRAM,,,"1.76""",12.0,4096.0,3072.0,5.5,5.5,global,186.9,,Color,,,Color,F-mount,CoaXPress,,BayerGR8,,395,68,68,82.5
Sentech,stc-sbs123bcxp62,area,,IMX253,Sony,,,"1.1""",12.0,4096.0,3000.0,3.45,3.45,global,67.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,120,40,40,45.5
Sentech,stc-scs123bcxp62,area,,IMX253,Sony,,,"1.1""",12.0,4096.0,3000.0,3.45,3.45,global,67.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,120,40,40,45.5
Sentech,stc-mbs1221cxp6,area,,IMX545,Sony,,,"1/1.1""",12.0,4096.0,3000.0,2.74,2.74,global,44.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,53,28,28,40
Sentech,stc-mcs1221cxp6,area,,IMX545,Sony,,,"1/1.1""",12.0,4096.0,3000.0,2.74,2.74,global,44.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,53,28,28,40
Sentech,stc-mbs502cxp121,area,,IMX547,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,123.9,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs502cxp121,area,,IMX547,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,123.9,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-mbs512cxp121,area,,IMX537,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,198.5,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs512cxp121,area,,IMX537,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,198.5,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-mbs510cxp121,area,,IMX250,Sony,,,"2/3""",5.0,2448.0,2048.0,3.45,3.45,global,164.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs510cxp121,area,,IMX250,Sony,,,"2/3""",5.0,2448.0,2048.0,3.45,3.45,global,164.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-mbs800cxp121,area,,IMX546,Sony,,,"2/3""",8.0,2840.0,2840.0,2.74,2.74,global,91.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs800cxp121,area,,IMX546,Sony,,,"2/3""",8.0,2840.0,2840.0,2.74,2.74,global,91.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-mbs1221cxp121,area,,IMX545,Sony,,,"1/1.1""",12.0,4096.0,3000.0,2.74,2.74,global,68.3,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs1221cxp121,area,,IMX545,Sony,,,"1/1.1""",12.0,4096.0,3000.0,2.74,2.74,global,68.3,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-mbs1231cxp121,area,,IMX535,Sony,,,"1/1.1""",12.0,4096.0,3000.0,2.74,2.74,global,88.1,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs1231cxp121,area,,IMX535,Sony,,,"1/1.1""",12.0,4096.0,3000.0,2.74,2.74,global,88.1,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-mbs123bcxp121,area,,IMX253,Sony,,,"1.1""",12.0,4096.0,3000.0,3.45,3.45,global,68.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs123bcxp121,area,,IMX253,Sony,,,"1.1""",12.0,4096.0,3000.0,3.45,3.45,global,68.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-mbs161bcxp121,area,,IMX542,Sony,,,"1.1""",16.0,5320.0,3032.0,2.74,2.74,global,52.6,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs161bcxp121,area,,IMX542,Sony,,,"1.1""",16.0,5320.0,3032.0,2.74,2.74,global,52.6,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-lbs162bcxp124,area,,IMX532,Sony,,,"1.1""",16.0,5320.0,3032.0,2.74,2.74,global,158.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,220,55,55,46.5
Sentech,stc-lcs162bcxp124,area,,IMX532,Sony,,,"1.1""",16.0,5320.0,3032.0,2.74,2.74,global,158.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,220,55,55,46.5
Sentech,stc-lbs162bcxp124-t,area,,IMX532,Sony,,,"1.1""",16.0,5320.0,3032.0,2.74,2.74,global,158.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,250,55,55,49
Sentech,stc-lcs162bcxp124-t,area,,IMX532,Sony,,,"1.1""",16.0,5320.0,3032.0,2.74,2.74,global,158.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,250,55,55,49
Sentech,stc-mbs203bcxp121,area,,IMX541,Sony,,,"1.1""",20.0,4504.0,4504.0,2.74,2.74,global,42.7,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs203bcxp121,area,,IMX541,Sony,,,"1.1""",20.0,4504.0,4504.0,2.74,2.74,global,42.7,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-mbs204bcxp121,area,,IMX531,Sony,,,"1.1""",20.0,4504.0,4504.0,2.74,2.74,global,55.8,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs204bcxp121,area,,IMX531,Sony,,,"1.1""",20.0,4504.0,4504.0,2.74,2.74,global,55.8,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-lbs204bcxp124,area,,IMX531,Sony,,,"1.1""",20.0,4504.0,4504.0,2.74,2.74,global,109.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,220,55,55,46.5
Sentech,stc-lcs204bcxp124,area,,IMX531,Sony,,,"1.1""",20.0,4504.0,4504.0,2.74,2.74,global,109.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,220,55,55,46.5
Sentech,stc-lbs204bcxp124-t,area,,IMX531,Sony,,,"1.1""",20.0,4504.0,4504.0,2.74,2.74,global,109.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,250,55,55,49
Sentech,stc-lcs204bcxp124-t,area,,IMX531,Sony,,,"1.1""",20.0,4504.0,4504.0,2.74,2.74,global,109.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,250,55,55,49
Sentech,stc-mbs245ccxp121,area,,IMX540,Sony,,,"1.2""",24.5,5320.0,4600.0,2.74,2.74,global,35.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs245ccxp121,area,,IMX540,Sony,,,"1.2""",24.5,5320.0,4600.0,2.74,2.74,global,35.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-mbs246ccxp121,area,,IMX530,Sony,,,"1.2""",24.5,5320.0,4600.0,2.74,2.74,global,45.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,54,29,29,40
Sentech,stc-mcs246ccxp121,area,,IMX530,Sony,,,"1.2""",24.5,5320.0,4600.0,2.74,2.74,global,45.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,54,29,29,40
Sentech,stc-lbs246ccxp124,area,,IMX530,Sony,,,"1.2""",24.5,5320.0,4600.0,2.74,2.74,global,106.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,220,55,55,46.5
Sentech,stc-lcs246ccxp124,area,,IMX530,Sony,,,"1.2""",24.5,5320.0,4600.0,2.74,2.74,global,106.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,220,55,55,46.5
Sentech,stc-lbs246ccxp124-t,area,,IMX530,Sony,,,"1.2""",24.5,5320.0,4600.0,2.74,2.74,global,106.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,250,55,55,49
Sentech,stc-lcs246ccxp124-t,area,,IMX530,Sony,,,"1.2""",24.5,5320.0,4600.0,2.74,2.74,global,106.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,250,55,55,49
Sentech,stc-lbgp250bcxp122,area,,GMAX0505,Gpixel,,,"1.1""",25.0,5120.0,5120.0,2.5,2.5,global,50.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10,,225,55,55,47.5
Sentech,stc-lcgp250bcxp122,area,,GMAX0505,Gpixel,,,"1.1""",25.0,5120.0,5120.0,2.5,2.5,global,50.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10,,225,55,55,47.5
Sentech,stc-lbgp251bcxp124,area,,GMAX0505,Gpixel,,,"1.1""",25.0,5120.0,5120.0,2.5,2.5,global,150.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10,,460,68,68,53.5
Sentech,stc-lcgp251bcxp124,area,,GMAX0505,Gpixel,,,"1.1""",25.0,5120.0,5120.0,2.5,2.5,global,150.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10,,460,68,68,53.5
Sentech,stc-lbgp251bcxp124-t,area,,GMAX0505,Gpixel,,,"1.1""",25.0,5120.0,5120.0,2.5,2.5,global,150.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10,,460,68,68,53.5
Sentech,stc-lcgp251bcxp124-t,area,,GMAX0505,Gpixel,,,"1.1""",25.0,5120.0,5120.0,2.5,2.5,global,150.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10,,460,68,68,53.5
Sentech,stc-lbe671fcxp124,area,,EV2S67MB,Teledyne e2v,,,,67.0,8192.0,8192.0,2.5,2.5,global,65.0,,Mono,,,Mono,M42x1,CoaXPress,,Mono8 / Mono10,,370,68,68,40
Sentech,stc-lce671fcxp124,area,,EV2S67MB,Teledyne e2v,,,,67.0,8192.0,8192.0,2.5,2.5,global,65.0,,Color,,,Color,M42x1,CoaXPress,,BayerRG8 / BayerRG10,,370,68,68,40
Sentech,stc-lbe671fcxp124-t,area,,EV2S67MB,Teledyne e2v,,,,67.0,8192.0,8192.0,2.5,2.5,global,65.0,,Mono,,,Mono,M42x1,CoaXPress,,Mono8 / Mono10,,430,68,68,46
Sentech,stc-lce671fcxp124-t,area,,EV2S67MB,Teledyne e2v,,,,67.0,8192.0,8192.0,2.5,2.5,global,65.0,,Color,,,Color,M42x1,CoaXPress,,BayerRG8 / BayerRG10,,430,68,68,46
Sentech,stc-lbe671fcxp124-f,area,,EV2S67MB,Teledyne e2v,,,,67.0,8192.0,8192.0,2.5,2.5,global,65.0,,Mono,,,Mono,M42x1,CoaXPress,,Mono8 / Mono10,,470,68,68,76.5
Sentech,stc-lce671fcxp124-f,area,,EV2S67MB,Teledyne e2v,,,,67.0,8192.0,8192.0,2.5,2.5,global,65.0,,Color,,,Color,F-mount,CoaXPress,,BayerRG8 / BayerRG10,,470,68,68,76.5
Sentech,stc-lbe671fcxp124-t-f,area,,EV2S67MB,Teledyne e2v,,,,67.0,8192.0,8192.0,2.5,2.5,global,65.0,,Mono,,,Mono,F-mount,CoaXPress,,Mono8 / Mono10,,530,68,68,82.5
Sentech,stc-lce671fcxp124-t-f,area,,EV2S67MB,Teledyne e2v,,,,67.0,8192.0,8192.0,2.5,2.5,global,65.0,,Color,,,Color,F-mount,CoaXPress,,BayerRG8 / BayerRG10,,530,68,68,82.5
Sentech,stc-mbs43cxp3,area,,IMX287,Sony,,,"1/2.9""",0.4,720.0,540.0,6.9,6.9,global,523.0,,Mono,,,Mono,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,52,28,28,40
Sentech,stc-mcs43cxp3,area,,IMX287,Sony,,,"1/2.9""",0.4,720.0,540.0,6.9,6.9,global,523.0,,Color,,,Color,C-mount,CoaXPress,,BayerRG8 / BayerRG10 / BayerRG12,,52,28,28,40
Sentech,stc-lbs246cpoe10,area,,IMX530,Sony,,,"1.2""",24.5,5320.0,4600.0,2.74,2.74,global,50.4,,Mono,,,Mono,C-mount,"10GigE, 5GigE",PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,360,55,55,75.45
Sentech,stc-lcs246cpoe10,area,,IMX530,Sony,,,"1.2""",24.5,5320.0,4600.0,2.74,2.74,global,50.4,,Color,,,Color,C-mount,"10GigE, 5GigE",PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,,360,55,55,75.45
Sentech,stc-mbs43poe,area,,IMX287,Sony,,,"1/2.9""",0.4,720.0,540.0,6.9,6.9,global,282.8,,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,65,29,29,53
Sentech,stc-mcs43poe,area,,IMX287,Sony,,,"1/2.9""",0.4,720.0,540.0,6.9,6.9,global,282.8,,Color,,,Color,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,,65,29,29,53
Sentech,stc-mbs52poe,area,,IMX433,Sony,,,"1/1.7""",0.5,816.0,624.0,9.0,9.0,global,166.5,,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,63,29,29,53
Sentech,stc-mcs52poe,area,,IMX433,Sony,,,"1/1.7""",0.5,816.0,624.0,9.0,9.0,global,166.5,,Color,,,Color,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,,63,29,29,53
Sentech,stc-mbe132poe,area,,EV76C560,Teledyne e2v,,,"1/1.8""",1.3,1280.0,1024.0,5.3,5.3,"global, rolling",61.0,,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono10Packed,,63,29,29,53
Sentech,stc-mce132poe,area,,EV76C560,Teledyne e2v,,,"1/1.8""",1.3,1280.0,1024.0,5.3,5.3,global,61.0,,Color,,,Color,C-mount,GigE,PoE,Mono8 / Mono10 / Mono10Packed BayerBG8 / BayerBG10 / BayerBG10Packed RGB8,,63,29,29,53
Sentech,stc-mbs163poe,area,,IMX273,Sony,,,"1/2.9""",1.6,1440.0,1088.0,3.45,3.45,global,70.7,,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,65,29,29,53
Sentech,stc-mcs163poe,area,,IMX273,Sony,,,"1/2.9""",1.6,1440.0,1088.0,3.45,3.45,global,70.7,,Color,,,Color,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,,65,29,29,53
Sentech,stc-mbs202poe,area,,IMX430,Sony,,,"1/1.7""",2.0,1624.0,1240.0,4.5,4.5,global,54.6,,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,65,29,29,53
Sentech,stc-mcs202poe,area,,IMX430,Sony,,,"1/1.7""",2.0,1624.0,1240.0,4.5,4.5,global,54.6,,Color,,,Color,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,,65,29,29,53
Sentech,stc-mbs231poe,area,,IMX249,Sony,,,"1/1.2""",2.3,1920.0,1200.0,5.86,5.86,global,41.3,,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,63,29,29,53
Sentech,stc-mcs231poe,area,,IMX249,Sony,,,"1/1.2""",2.3,1920.0,1200.0,5.86,5.86,global,41.3,,Color,,,Color,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,,63,29,29,53
Sentech,stc-mbs312poe,area,,IMX265,Sony,,,"1/1.8""",3.2,2048.0,1536.0,3.45,3.45,global,34.9,,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,65,29,29,53
Sentech,stc-mcs312poe,area,,IMX265,Sony,,,"1/1.8""",3.2,2048.0,1536.0,3.45,3.45,global,34.9,,Color,,,Color,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,,65,29,29,53
Sentech,stc-mbs500poe,area,,IMX264,Sony,,,"2/3""",5.0,2448.0,2048.0,3.45,3.45,global,21.9,,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,65,29,29,53
Sentech,stc-mcs500poe,area,,IMX264,Sony,,,"2/3""",5.0,2448.0,2048.0,3.45,3.45,global,21.9,,Color,,,Color,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,,65,29,29,53
Sentech,stc-mba503poe-hs,area,,AR0521,onsemi,,,"1/2.5""",5.0,2592.0,1944.0,2.2,2.2,"rolling, global reset",21.8,,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,62,29,29,53
Sentech,stc-mca503poe-hs,area,,AR0521,onsemi,,,"1/2.5""",5.0,2592.0,1944.0,2.2,2.2,"rolling, global reset",21.8,,Color,,,Color,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,,62,29,29,53
Sentech,stc-mbs642poe,area,,IMX178,Sony,,,"1/1.8""",6.4,3072.0,2048.0,2.4,2.4,"rolling, global reset",17.4,,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,63,29,29,53
Sentech,stc-mcs642poe,area,,IMX178,Sony,,,"1/1.8""",6.4,3072.0,2048.0,2.4,2.4,"rolling, global reset",17.4,,Color,,,Color,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,,63,29,29,53
Sentech,stc-mbs881poe,area,,IMX267,Sony,,,"1""",8.9,4096.0,2160.0,3.45,3.45,global,12.4,,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,100,40,30,54.5
Sentech,stc-mcs881poe,area,,IMX267,Sony,,,"1""",8.9,4096.0,2160.0,3.45,3.45,global,12.4,,Color,,,Color,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,,100,40,30,54.5
